,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
10,6545,5773,4952,4273,3610,3037,2621,2284,1943,1651,1377,1182,1012,861,729,604,526,443,378,322,270,227,192,160,126,97,74,63,44,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7430,6586,5710,4927,4196,3480,2905,2540,2173,1859,1561,1352,1162,989,849,715,614,527,453,388,332,285,246,208,167,135,99,84,59,31,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8524,7482,6515,5661,4813,4017,3320,2825,2430,2088,1762,1531,1321,1141,989,841,737,628,551,480,422,369,320,277,230,194,156,124,94,64,56,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9837,8572,7377,6439,5487,4584,3799,3190,2694,2335,1965,1718,1493,1293,1131,975,859,745,645,568,502,443,389,338,287,241,200,165,122,87,79,55,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,11189,9768,8348,7228,6177,5226,4323,3628,3060,2606,2200,1928,1683,1454,1280,1106,988,860,755,661,586,516,457,401,342,294,251,208,165,117,108,80,63,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12730,11121,9546,8187,6939,5893,4946,4165,3528,2963,2491,2199,1937,1689,1492,1296,1164,1027,913,800,698,618,547,488,427,367,318,269,222,169,149,117,95,62,42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15138,12534,10786,9234,7785,6533,5477,4658,3931,3325,2789,2426,2143,1886,1672,1459,1320,1172,1042,925,819,722,648,581,512,444,389,333,283,225,201,154,129,94,70,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,12534,14812,12150,10399,8752,7306,6090,5190,4410,3751,3181,2747,2411,2134,1912,1680,1524,1361,1216,1087,963,858,762,684,610,529,463,402,346,284,257,208,169,129,102,78,47,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10786,12150,14387,11677,9817,8228,6823,5800,4942,4242,3606,3134,2749,2428,2189,1941,1756,1577,1421,1284,1147,1010,905,803,719,629,557,482,415,349,317,265,221,166,131,104,70,41,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9234,10399,11677,14015,11107,9309,7704,6499,5479,4728,4049,3519,3094,2726,2445,2176,1980,1795,1625,1469,1317,1167,1054,932,835,735,657,571,497,428,384,330,281,219,169,139,101,68,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,7785,8752,9817,11107,13433,10533,8741,7395,6205,5311,4565,4005,3541,3123,2810,2502,2284,2084,1878,1718,1545,1380,1251,1115,1000,873,786,689,611,530,473,416,362,290,236,196,157,110,82,56,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6533,7306,8228,9309,10533,12924,9989,8437,7139,6072,5208,4574,4069,3581,3226,2874,2602,2380,2167,1983,1773,1593,1450,1308,1164,1030,922,809,732,636,571,512,445,370,313,271,208,156,125,96,61,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5477,6090,6823,7704,8741,9989,12424,9781,8202,7028,5966,5212,4633,4124,3692,3300,2979,2719,2483,2270,2032,1828,1668,1516,1365,1222,1106,963,869,756,684,618,536,460,390,340,270,202,164,130,93,60,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4658,5190,5800,6499,7395,8437,9781,12268,9589,8208,6986,6022,5326,4748,4257,3810,3435,3133,2843,2605,2361,2125,1935,1777,1599,1441,1301,1136,1016,893,815,741,648,552,474,413,339,270,219,179,137,99,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3931,4410,4942,5479,6205,7139,8202,9589,12020,9544,8138,7052,6191,5480,4908,4415,3963,3618,3268,2978,2702,2459,2240,2063,1872,1696,1544,1355,1223,1068,982,897,799,686,598,524,435,356,294,234,184,142,95,64,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3325,3751,4242,4728,5311,6072,7028,8208,9544,11961,9423,8176,7173,6260,5582,5030,4536,4123,3724,3386,3064,2801,2559,2365,2144,1946,1783,1580,1429,1254,1143,1041,928,807,708,623,526,443,367,299,233,185,138,102,64,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2789,3181,3606,4049,4565,5208,5966,6986,8138,9423,11885,9535,8386,7333,6468,5786,5211,4753,4285,3903,3526,3201,2918,2711,2462,2240,2052,1831,1667,1472,1343,1209,1079,944,838,744,634,538,457,373,304,230,175,138,95,59,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2426,2747,3134,3519,4005,4574,5212,6022,7052,8176,9535,12095,9853,8660,7630,6724,6018,5494,4982,4531,4099,3719,3346,3106,2828,2573,2359,2115,1937,1727,1583,1436,1264,1115,1000,890,761,647,557,465,384,303,222,179,132,91,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2143,2411,2749,3094,3541,4069,4633,5326,6191,7173,8386,9853,12417,10161,8963,7930,7002,6339,5742,5228,4695,4264,3842,3502,3201,2921,2682,2423,2216,1986,1830,1659,1472,1281,1160,1033,895,766,667,559,468,382,297,239,186,137,99,62,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1886,2134,2428,2726,3123,3581,4124,4748,5480,6260,7333,8660,10161,12712,10462,9253,8202,7339,6594,5986,5408,4897,4414,4025,3627,3322,3067,2757,2527,2272,2093,1906,1705,1506,1344,1199,1050,906,791,673,573,477,389,327,237,182,142,100,62,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1672,1912,2189,2445,2810,3226,3692,4257,4908,5582,6468,7630,8963,10462,13052,10701,9497,8509,7591,6859,6197,5631,5056,4609,4137,3703,3431,3101,2834,2564,2366,2158,1936,1714,1541,1360,1189,1031,909,782,671,561,462,400,300,218,176,131,89,55,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1459,1680,1941,2176,2502,2874,3300,3810,4415,5030,5786,6724,7930,9253,10701,13316,10992,9836,8778,7850,7022,6370,5742,5199,4667,4168,3793,3444,3152,2851,2637,2408,2175,1940,1747,1552,1339,1176,1037,904,780,658,552,478,374,288,224,172,125,86,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1320,1524,1756,1980,2284,2602,2979,3435,3963,4536,5211,6018,7002,8202,9497,10992,13624,11339,10120,9041,8027,7219,6521,5937,5305,4745,4301,3813,3501,3186,2926,2666,2415,2169,1962,1739,1520,1310,1160,1014,876,750,624,546,431,340,276,205,160,120,84,59,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1172,1361,1577,1795,2084,2380,2719,3133,3618,4123,4753,5494,6339,7339,8509,9836,11339,13981,11730,10474,9308,8311,7433,6768,6055,5414,4895,4349,3908,3566,3286,2994,2718,2452,2224,1986,1742,1512,1321,1162,1014,865,729,643,519,422,353,283,203,161,121,95,60,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1042,1216,1421,1625,1878,2167,2483,2843,3268,3724,4285,4982,5742,6594,7591,8778,10120,11730,14278,11972,10657,9535,8485,7663,6901,6189,5581,4972,4464,3972,3677,3358,3042,2745,2505,2249,1987,1740,1534,1309,1158,999,854,750,615,510,435,362,283,213,165,138,96,58,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,925,1087,1284,1469,1718,1983,2270,2605,2978,3386,3903,4531,5228,5986,6859,7850,9041,10474,11972,14622,12268,10954,9758,8742,7834,7024,6359,5644,5085,4522,4068,3734,3400,3066,2807,2529,2258,1990,1764,1532,1334,1165,1013,901,753,636,553,468,384,305,230,199,152,112,75,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,819,963,1147,1317,1545,1773,2032,2361,2702,3064,3526,4099,4695,5408,6197,7022,8027,9308,10657,12268,14826,12515,11174,10019,8902,7911,7170,6413,5767,5134,4594,4119,3759,3404,3105,2789,2508,2225,1973,1720,1520,1307,1142,1026,873,742,655,560,469,378,299,246,196,154,113,79,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,722,858,1010,1167,1380,1593,1828,2125,2459,2801,3201,3719,4264,4897,5631,6370,7219,8311,9535,10954,12515,15102,12668,11314,10082,8914,8039,7216,6509,5786,5182,4635,4124,3744,3425,3068,2769,2468,2211,1947,1717,1497,1283,1157,998,860,763,660,555,459,369,315,236,188,147,110,59,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,648,762,905,1054,1251,1450,1668,1935,2240,2559,2918,3346,3842,4414,5056,5742,6521,7433,8485,9758,11174,12668,15265,12875,11487,10171,9085,8107,7330,6567,5876,5286,4673,4142,3795,3410,3083,2741,2456,2185,1942,1699,1475,1292,1120,965,861,753,641,535,440,383,301,228,183,141,87,50,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,581,684,803,932,1115,1308,1516,1777,2063,2365,2711,3106,3502,4025,4609,5199,5937,6768,7663,8742,10019,11314,12875,15343,12952,11458,10257,9094,8168,7347,6615,5921,5251,4625,4135,3728,3376,3000,2689,2403,2158,1905,1652,1457,1232,1071,967,847,728,618,518,451,363,290,209,162,107,67,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,512,610,719,835,1000,1164,1365,1599,1872,2144,2462,2828,3201,3627,4137,4667,5305,6055,6901,7834,8902,10082,11487,12952,15488,12973,11615,10288,9166,8210,7404,6667,5893,5230,4623,4086,3710,3315,2983,2656,2389,2130,1874,1654,1415,1195,1079,960,831,717,608,535,444,370,287,213,157,112,78,52,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,444,529,629,735,873,1030,1222,1441,1696,1946,2240,2573,2921,3322,3703,4168,4745,5414,6189,7024,7911,8914,10171,11458,12973,15355,13056,11589,10326,9195,8284,7484,6671,5890,5249,4592,4093,3668,3318,2959,2670,2392,2119,1883,1614,1384,1202,1078,939,819,705,623,524,445,357,279,200,155,119,87,65,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,389,463,557,657,786,922,1106,1301,1544,1783,2052,2359,2682,3067,3431,3793,4301,4895,5581,6359,7170,8039,9085,10257,11615,13056,15411,13045,11582,10326,9222,8307,7430,6604,5878,5161,4550,4008,3640,3253,2949,2647,2358,2110,1835,1577,1391,1207,1058,933,813,724,614,523,432,346,257,196,156,121,96,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,333,402,482,571,689,809,963,1136,1355,1580,1831,2115,2423,2757,3101,3444,3813,4349,4972,5644,6413,7216,8107,9094,10288,11589,13045,15389,13089,11670,10443,9340,8337,7441,6651,5853,5169,4528,4017,3611,3283,2949,2635,2368,2072,1807,1586,1381,1175,1048,921,826,709,612,510,423,325,260,203,165,135,88,58,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,283,346,415,497,611,732,869,1016,1223,1429,1667,1937,2216,2527,2834,3152,3501,3908,4464,5085,5767,6509,7330,8168,9166,10326,11582,13089,15364,13061,11655,10435,9282,8256,7415,6567,5804,5096,4484,3984,3629,3270,2926,2634,2311,2038,1807,1571,1360,1183,1043,947,818,713,602,502,400,327,267,213,178,123,87,52,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,225,284,349,428,530,636,756,893,1068,1254,1472,1727,1986,2272,2564,2851,3186,3566,3972,4522,5134,5786,6567,7347,8210,9195,10326,11670,13061,15336,13029,11645,10380,9214,8256,7339,6531,5728,5054,4463,4009,3630,3256,2934,2594,2303,2056,1804,1564,1379,1179,1072,931,823,702,592,481,398,333,273,221,165,125,86,52,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,201,257,317,384,473,571,684,815,982,1143,1343,1583,1830,2093,2366,2637,2926,3286,3677,4068,4594,5182,5876,6615,7404,8284,9222,10443,11655,13029,15311,13014,11602,10326,9194,8163,7276,6434,5682,5040,4497,4034,3633,3294,2922,2600,2330,2076,1816,1585,1373,1212,1059,943,816,696,573,482,408,344,287,206,164,123,83,51,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,154,208,265,330,416,512,618,741,897,1041,1209,1436,1659,1906,2158,2408,2666,2994,3358,3734,4119,4635,5286,5921,6667,7484,8307,9340,10435,11645,13014,15181,12944,11444,10199,8999,8003,7118,6346,5631,5040,4486,4005,3639,3257,2907,2601,2330,2053,1806,1562,1397,1189,1068,926,798,668,561,486,416,350,264,201,156,113,77,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,129,169,221,281,362,445,536,648,799,928,1079,1264,1472,1705,1936,2175,2415,2718,3042,3400,3759,4124,4673,5251,5893,6671,7430,8337,9282,10380,11602,12944,14854,12640,11243,9929,8759,7775,6953,6187,5532,4923,4359,3944,3542,3182,2859,2560,2275,2024,1767,1563,1347,1174,1025,892,756,644,560,478,409,318,251,188,147,110,73,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,94,129,166,219,290,370,460,552,686,807,944,1115,1281,1506,1714,1940,2169,2452,2745,3066,3404,3744,4142,4625,5230,5890,6604,7441,8256,9214,10326,11444,12640,14638,12431,10946,9684,8538,7621,6816,6128,5449,4834,4345,3887,3503,3163,2839,2529,2261,1986,1772,1528,1345,1145,999,860,739,644,555,478,381,309,241,174,133,95,59,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,70,102,131,169,236,313,390,474,598,708,838,1000,1160,1344,1541,1747,1962,2224,2505,2807,3105,3425,3795,4135,4623,5249,5878,6651,7415,8256,9194,10199,11243,12431,14389,12154,10697,9438,8364,7466,6721,6022,5352,4800,4252,3822,3457,3121,2776,2484,2196,1959,1703,1497,1280,1091,945,816,715,621,534,431,353,278,212,158,118,77,50,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,50,78,104,139,196,271,340,413,524,623,744,890,1033,1199,1360,1552,1739,1986,2249,2529,2789,3068,3410,3728,4086,4592,5161,5853,6567,7339,8163,8999,9929,10946,12154,13967,11815,10345,9190,8113,7304,6571,5858,5246,4661,4157,3755,3394,3030,2708,2397,2155,1884,1667,1420,1221,1033,897,796,697,604,489,409,326,254,197,135,91,63,36,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,21,47,70,101,157,208,270,339,435,526,634,761,895,1050,1189,1339,1520,1742,1987,2258,2508,2769,3083,3376,3710,4093,4550,5169,5804,6531,7276,8003,8759,9684,10697,11815,13570,11416,10042,8897,7937,7144,6388,5740,5123,4577,4099,3704,3316,2991,2655,2390,2104,1880,1616,1386,1190,1000,890,781,683,564,471,383,306,239,168,104,75,46,27,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,22,41,68,110,156,202,270,356,443,538,647,766,906,1031,1176,1310,1512,1740,1990,2225,2468,2741,3000,3315,3668,4008,4528,5096,5728,6434,7118,7775,8538,9438,10345,11416,13108,11083,9760,8700,7769,6957,6270,5621,5029,4502,4035,3605,3266,2921,2632,2318,2082,1805,1562,1340,1143,991,875,769,645,542,449,363,290,210,144,95,63,41,20,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,19,44,82,125,164,219,294,367,457,557,667,791,909,1037,1160,1321,1534,1764,1973,2211,2456,2689,2983,3318,3640,4017,4484,5054,5682,6346,6953,7621,8364,9190,10042,11083,12687,10728,9495,8499,7558,6805,6130,5512,4933,4414,3924,3559,3190,2889,2551,2293,2007,1757,1526,1300,1132,981,863,730,619,516,420,339,257,184,129,79,52,29,20,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,23,56,96,130,179,234,299,373,465,559,673,782,904,1014,1162,1309,1532,1720,1947,2185,2403,2656,2959,3253,3611,3984,4463,5040,5631,6187,6816,7466,8113,8897,9760,10728,12215,10438,9282,8270,7391,6676,6022,5416,4837,4305,3874,3467,3146,2797,2517,2199,1938,1698,1459,1268,1107,945,803,680,573,468,380,293,214,154,102,69,43,33,23,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,27,61,93,137,184,233,304,384,468,573,671,780,876,1014,1158,1334,1520,1717,1942,2158,2389,2670,2949,3283,3629,4009,4497,5040,5532,6128,6721,7304,7937,8700,9495,10438,11816,10198,9005,8059,7223,6528,5874,5279,4701,4243,3773,3425,3057,2760,2416,2131,1869,1615,1411,1226,1048,865,736,624,515,419,328,243,175,117,78,46,36,26,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,34,60,99,142,185,230,303,382,477,561,658,750,865,999,1165,1307,1497,1699,1905,2130,2392,2647,2949,3270,3630,4034,4486,4923,5449,6022,6571,7144,7769,8499,9282,10198,11556,9931,8837,7925,7100,6394,5768,5164,4657,4144,3728,3327,3014,2647,2325,2025,1761,1543,1343,1142,954,788,675,558,457,358,272,200,137,92,59,45,35,20,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,24,58,95,138,175,222,297,389,462,552,624,729,854,1013,1142,1283,1475,1652,1874,2119,2358,2635,2926,3256,3633,4005,4359,4834,5352,5858,6388,6957,7558,8270,9005,9931,11207,9652,8602,7710,6879,6217,5578,5049,4501,4054,3607,3272,2891,2557,2220,1935,1717,1502,1288,1056,884,729,610,500,391,298,221,152,102,66,50,37,21,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,31,64,102,138,179,239,327,400,478,546,643,750,901,1026,1157,1292,1457,1654,1883,2110,2368,2634,2934,3294,3639,3944,4345,4800,5246,5740,6270,6805,7391,8059,8837,9652,10948,9457,8395,7521,6763,6093,5534,4969,4473,3993,3590,3193,2837,2485,2172,1913,1685,1456,1206,1001,835,665,549,438,334,251,178,126,84,69,51,29,14,7,2,2,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,29,64,95,132,186,237,300,374,431,519,615,753,873,998,1120,1232,1415,1614,1835,2072,2311,2594,2922,3257,3542,3887,4252,4661,5123,5621,6130,6676,7223,7925,8602,9457,10689,9259,8216,7402,6642,6033,5437,4910,4397,3935,3498,3119,2756,2422,2138,1874,1624,1364,1140,939,756,592,474,365,278,202,144,98,80,58,34,17,9,3,3,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,32,59,91,137,182,218,288,340,422,510,636,742,860,965,1071,1195,1384,1577,1807,2038,2303,2600,2907,3182,3503,3822,4157,4577,5029,5512,6022,6528,7100,7710,8395,9259,10432,9018,8051,7232,6526,5888,5332,4787,4294,3818,3367,2980,2631,2327,2037,1766,1497,1262,1048,847,673,515,402,314,234,167,118,93,67,42,24,13,6,7,2,2,1,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,24,58,99,142,176,224,276,353,435,553,655,763,861,967,1079,1202,1391,1586,1807,2056,2330,2601,2859,3163,3457,3755,4099,4502,4933,5416,5874,6394,6879,7521,8216,9018,10185,8846,7872,7124,6392,5790,5217,4688,4178,3689,3234,2857,2532,2231,1943,1649,1399,1176,957,760,592,437,349,262,190,133,107,75,49,30,18,7,8,3,3,1,0,0,0,0,0,0,0,0
